Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
OCEAN PARK,EAST COAST ROAD,15,Non-landed Properties,NA,"2,400",100 - 110,"1,100 - 1,200",Jan 2019
OCEAN PARK,EAST COAST ROAD,15,Non-landed Properties,NA,"6,500",270 - 280,"2,900 - 3,000",Jan 2019
OCEAN PARK,EAST COAST ROAD,15,Non-landed Properties,NA,"5,900",170 - 180,"1,800 - 1,900",Jan 2019
OCEAN PARK,EAST COAST ROAD,15,Non-landed Properties,NA,"5,000",170 - 180,"1,800 - 1,900",Jan 2019
OCEAN PARK,EAST COAST ROAD,15,Non-landed Properties,NA,"3,700",170 - 180,"1,800 - 1,900",Jan 2019
OCEAN PARK,EAST COAST ROAD,15,Non-landed Properties,NA,"4,000",170 - 180,"1,800 - 1,900",Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,1,"2,000",30 - 40,400 - 500,Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,2,"2,200",50 - 60,500 - 600,Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,2,"2,300",50 - 60,500 - 600,Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,2,"2,300",60 - 70,600 - 700,Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,1,"1,930",40 - 50,400 - 500,Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Jan 2019
OKIO,BALESTIER ROAD,12,Non-landed Properties,2,"2,200",50 - 60,500 - 600,Jan 2019
OLA RESIDENCES,MOUNTBATTEN ROAD,15,Non-landed Properties,4,"7,800",270 - 280,"2,900 - 3,000",Jan 2019
OLEANAS RESIDENCE,KIM YAM ROAD,09,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Jan 2019
OLEANAS RESIDENCE,KIM YAM ROAD,09,Non-landed Properties,3,"3,600",100 - 110,"1,100 - 1,200",Jan 2019
OLEANAS RESIDENCE,KIM YAM ROAD,09,Non-landed Properties,3,"3,688",110 - 120,"1,200 - 1,300",Jan 2019
OLEANDER TOWERS,LORONG 1 TOA PAYOH,12,Non-landed Properties,4,"3,900",130 - 140,"1,400 - 1,500",Jan 2019
OLEANDER TOWERS,LORONG 1 TOA PAYOH,12,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Jan 2019
OLEANDER TOWERS,LORONG 1 TOA PAYOH,12,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jan 2019
OLEANDER TOWERS,LORONG 1 TOA PAYOH,12,Non-landed Properties,4,"4,100",130 - 140,"1,400 - 1,500",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,4,"8,300",270 - 280,"2,900 - 3,000",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,3,"4,150",110 - 120,"1,200 - 1,300",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,4,"6,900",140 - 150,"1,500 - 1,600",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,4,"5,000",150 - 160,"1,700 - 1,800",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,4,"5,000",150 - 160,"1,600 - 1,700",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,4,"5,500",150 - 160,"1,700 - 1,800",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,2,"3,400",80 - 90,"900 - 1,000",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2019
ONE AMBER,AMBER GARDENS,15,Non-landed Properties,1,"2,500",100 - 110,"1,000 - 1,100",Jan 2019
ONE BALMORAL,BALMORAL ROAD,10,Non-landed Properties,2,"4,650",90 - 100,"900 - 1,000",Jan 2019
ONE BALMORAL,BALMORAL ROAD,10,Non-landed Properties,1,"2,950",50 - 60,500 - 600,Jan 2019
ONE BALMORAL,BALMORAL ROAD,10,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
ONE BALMORAL,BALMORAL ROAD,10,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
ONE CHATSWORTH,CHATSWORTH ROAD,10,Non-landed Properties,5,"10,000",280 - 290,"3,000 - 3,100",Jan 2019
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,4,"8,300",140 - 150,"1,500 - 1,600",Jan 2019
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,4,"7,700",140 - 150,"1,500 - 1,600",Jan 2019
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,200",120 - 130,"1,300 - 1,400",Jan 2019
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,250",110 - 120,"1,200 - 1,300",Jan 2019
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,4,"11,000",220 - 230,"2,400 - 2,500",Jan 2019
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,000",120 - 130,"1,300 - 1,400",Jan 2019
ONE DUCHESS,DUCHESS ROAD,10,Non-landed Properties,2,"2,000",70 - 80,700 - 800,Jan 2019
ONE DUCHESS,DUCHESS ROAD,10,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,000",40 - 50,500 - 600,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,100",40 - 50,400 - 500,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,350",80 - 90,800 - 900,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,100",60 - 70,600 - 700,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,350",60 - 70,600 - 700,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,100",40 - 50,400 - 500,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,000",40 - 50,500 - 600,Jan 2019
ONE DUSUN RESIDENCES,JALAN DUSUN,12,Non-landed Properties,2,"2,050",40 - 50,400 - 500,Jan 2019
ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,15,Non-landed Properties,1,"2,350",50 - 60,500 - 600,Jan 2019
ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,15,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2019
ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,15,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jan 2019
ONE FORT,FORT ROAD,15,Non-landed Properties,3,"3,050",100 - 110,"1,100 - 1,200",Jan 2019
ONE FORT,FORT ROAD,15,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
ONE FORT,FORT ROAD,15,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jan 2019
ONE JERVOIS,JERVOIS CLOSE,10,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Jan 2019
ONE JERVOIS,JERVOIS CLOSE,10,Non-landed Properties,2,"4,500",90 - 100,"1,000 - 1,100",Jan 2019
ONE JERVOIS,JERVOIS CLOSE,10,Non-landed Properties,2,"3,950",100 - 110,"1,000 - 1,100",Jan 2019
ONE JERVOIS,JERVOIS CLOSE,10,Non-landed Properties,3,"5,300",120 - 130,"1,300 - 1,400",Jan 2019
ONE JERVOIS,JERVOIS CLOSE,10,Non-landed Properties,2,"3,800",100 - 110,"1,000 - 1,100",Jan 2019
ONE JERVOIS,JERVOIS CLOSE,10,Non-landed Properties,2,"3,750",90 - 100,"900 - 1,000",Jan 2019
ONE LEICESTER,LEICESTER ROAD,13,Non-landed Properties,3,"4,200",150 - 160,"1,600 - 1,700",Jan 2019
ONE LEICESTER,LEICESTER ROAD,13,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Jan 2019
ONE OXLEY RISE,OXLEY RISE,09,Non-landed Properties,2,"2,800",70 - 80,700 - 800,Jan 2019
ONE OXLEY RISE,OXLEY RISE,09,Non-landed Properties,2,"3,100",60 - 70,700 - 800,Jan 2019
ONE ROSYTH,ROSYTH ROAD,19,Non-landed Properties,NA,"2,500",40 - 50,500 - 600,Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,3,"6,100",140 - 150,"1,500 - 1,600",Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,2,"4,800",100 - 110,"1,000 - 1,100",Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,200",70 - 80,800 - 900,Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,2,"4,550",100 - 110,"1,100 - 1,200",Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,2,"4,800",100 - 110,"1,000 - 1,100",Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,100",40 - 50,500 - 600,Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,3,"5,800",140 - 150,"1,500 - 1,600",Jan 2019
ONE SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,900",70 - 80,800 - 900,Jan 2019
ONE TREE HILL RESIDENCE,ONE TREE HILL,10,Non-landed Properties,3,"6,200",110 - 120,"1,200 - 1,300",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,450",100 - 110,"1,000 - 1,100",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,2,"4,600",100 - 110,"1,100 - 1,200",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,3,"5,600",130 - 140,"1,400 - 1,500",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"2,900",50 - 60,600 - 700,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"2,900",50 - 60,500 - 600,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,2,"4,100",100 - 110,"1,100 - 1,200",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,250",80 - 90,"900 - 1,000",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,2,"4,000",90 - 100,"900 - 1,000",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,4,"8,400",250 - 260,"2,600 - 2,700",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,3,"6,000",130 - 140,"1,400 - 1,500",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,200",70 - 80,800 - 900,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,3,"5,100",120 - 130,"1,300 - 1,400",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,3,"5,600",120 - 130,"1,300 - 1,400",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,2,"3,600",90 - 100,"900 - 1,000",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,2,"4,300",90 - 100,"900 - 1,000",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,2,"4,000",90 - 100,"900 - 1,000",Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,250",50 - 60,500 - 600,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"3,500",50 - 60,600 - 700,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,1,"2,650",50 - 60,500 - 600,Jan 2019
ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,05,Non-landed Properties,4,"6,250",140 - 150,"1,500 - 1,600",Jan 2019
ONEROBEY,ROBEY CRESCENT,19,Non-landed Properties,2,"1,750",50 - 60,500 - 600,Jan 2019
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-landed Properties,1,"3,200",40 - 50,500 - 600,Jan 2019
OPERA ESTATE,TERANG BULAN AVENUE,15,Terrace House,NA,"3,700",180 - 190,"2,000 - 2,100",Jan 2019
OPERA ESTATE,CARMEN TERRACE,15,Terrace House,NA,"5,300",200 - 210,"2,100 - 2,200",Jan 2019
OPERA ESTATE,DAFNE STREET,15,Terrace House,NA,"2,350",80 - 90,"900 - 1,000",Jan 2019
OPERA ESTATE,JALAN TERANG BULAN,15,Terrace House,NA,"3,000",160 - 170,"1,700 - 1,800",Jan 2019
OPERA ESTATE,MARIA AVENUE,15,Terrace House,NA,"2,800",170 - 180,"1,900 - 2,000",Jan 2019
OPERA ESTATE,FIDELIO STREET,15,Terrace House,NA,"3,700",120 - 130,"1,300 - 1,400",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,3,"3,400",110 - 120,"1,100 - 1,200",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,3,"4,250",120 - 130,"1,300 - 1,400",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"2,800",100 - 110,"1,100 - 1,200",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"3,300",90 - 100,"900 - 1,000",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"3,500",90 - 100,"1,000 - 1,100",Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,1,"1,850",40 - 50,500 - 600,Jan 2019
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,16,Non-landed Properties,2,"3,300",90 - 100,"1,000 - 1,100",Jan 2019
ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,10,Non-landed Properties,4,"8,200",220 - 230,"2,300 - 2,400",Jan 2019
ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,10,Non-landed Properties,4,"9,200",220 - 230,"2,300 - 2,400",Jan 2019
ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,10,Non-landed Properties,4,"8,200",220 - 230,"2,400 - 2,500",Jan 2019
ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,10,Non-landed Properties,4,"8,500",210 - 220,"2,200 - 2,300",Jan 2019
ORANGE REGENCY,FERNHILL ROAD,10,Non-landed Properties,NA,"6,003",150 - 160,"1,600 - 1,700",Jan 2019
ORANGE REGENCY,FERNHILL ROAD,10,Non-landed Properties,NA,"6,330",150 - 160,"1,600 - 1,700",Jan 2019
ORCHARD BEL AIR,ORCHARD BOULEVARD,10,Non-landed Properties,NA,"7,300",260 - 270,"2,800 - 2,900",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,3,"6,300",170 - 180,"1,800 - 1,900",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,3,"6,800",150 - 160,"1,600 - 1,700",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,3,"7,864",150 - 160,"1,600 - 1,700",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,4,"9,000",210 - 220,"2,200 - 2,300",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,3,"8,150",150 - 160,"1,600 - 1,700",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,4,"7,000",200 - 210,"2,200 - 2,300",Jan 2019
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-landed Properties,3,"6,500",160 - 170,"1,700 - 1,800",Jan 2019
ORCHARD TOWERS,CLAYMORE DRIVE,09,Non-landed Properties,NA,"4,500",160 - 170,"1,700 - 1,800",Jan 2019
ORCHARD VIEW,ANGULLIA PARK,09,Non-landed Properties,4,"12,000",230 - 240,"2,500 - 2,600",Jan 2019
ORCHID APARTMENTS,ENG NEO AVENUE,11,Non-landed Properties,NA,"3,000",110 - 120,"1,200 - 1,300",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,600",110 - 120,"1,100 - 1,200",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,050",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,150",110 - 120,"1,200 - 1,300",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"1,900",80 - 90,800 - 900,Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,100",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,4,"3,600",160 - 170,"1,800 - 1,900",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,050",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,200",110 - 120,"1,100 - 1,200",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"1,900",80 - 90,800 - 900,Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,100",80 - 90,"900 - 1,000",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,400",110 - 120,"1,100 - 1,200",Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Jan 2019
ORCHID PARK CONDOMINIUM,YISHUN STREET 81,27,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Jan 2019
ORCHID VILLAGE,VANDA ROAD,11,Detached House,NA,"17,300",450 - 460,"4,800 - 4,900",Jan 2019
ORCHID VILLAGE,VANDA AVENUE,11,Detached House,NA,"14,000",460 - 470,"4,900 - 5,000",Jan 2019
ORION,ORANGE GROVE ROAD,10,Non-landed Properties,4,"5,500",160 - 170,"1,700 - 1,800",Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,650",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,2,"6,700",90 - 100,"1,000 - 1,100",Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,3,"8,500",140 - 150,"1,500 - 1,600",Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,3,"8,500",140 - 150,"1,500 - 1,600",Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,300",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,250",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,200",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,1,"3,300",50 - 60,500 - 600,Jan 2019
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-landed Properties,3,"8,000",140 - 150,"1,500 - 1,600",Jan 2019
OXFORD SUITES,OXFORD ROAD,08,Non-landed Properties,NA,"3,000",80 - 90,800 - 900,Jan 2019
OXFORD SUITES,OXFORD ROAD,08,Non-landed Properties,NA,"3,000",80 - 90,800 - 900,Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,400",30 - 40,400 - 500,Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,350",30 - 40,400 - 500,Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,250",40 - 50,400 - 500,Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,100",30 - 40,400 - 500,Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"2,400",40 - 50,400 - 500,Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,500",100 - 110,"1,000 - 1,100",Jan 2019
OXLEY EDGE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,000",30 - 40,400 - 500,Jan 2019
OXLEY GARDEN,OXLEY GARDEN,09,Non-landed Properties,3,"3,400",130 - 140,"1,400 - 1,500",Jan 2019
OXLEY MANSION,OXLEY ROAD,09,Non-landed Properties,3,"3,200",80 - 90,"900 - 1,000",Jan 2019
OXLEY MANSION,OXLEY ROAD,09,Non-landed Properties,3,"2,800",90 - 100,"900 - 1,000",Jan 2019
OXLEY RESIDENCE,OXLEY ROAD,09,Non-landed Properties,4,"9,000",230 - 240,"2,500 - 2,600",Jan 2019
OXLEY RESIDENCE,OXLEY ROAD,09,Non-landed Properties,4,"9,700",230 - 240,"2,500 - 2,600",Jan 2019
PACIFIC MANSION,RIVER VALLEY CLOSE,09,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",Jan 2019
PACIFIC MANSION,RIVER VALLEY CLOSE,09,Non-landed Properties,3,"3,250",130 - 140,"1,400 - 1,500",Jan 2019
PALACIO,LORONG M TELOK KURAU,15,Terrace House,NA,"7,000",310 - 320,"3,300 - 3,400",Jan 2019
PALAZZETTO,TANJONG RHU ROAD,15,Non-landed Properties,2,"2,200",70 - 80,700 - 800,Jan 2019
PALAZZETTO,TANJONG RHU ROAD,15,Non-landed Properties,2,"2,400",70 - 80,700 - 800,Jan 2019
PALM GALLERIA,LORONG K TELOK KURAU,15,Non-landed Properties,3,"2,400",90 - 100,"1,000 - 1,100",Jan 2019
PALM GALLERIA,LORONG K TELOK KURAU,15,Non-landed Properties,3,"2,400",90 - 100,"1,000 - 1,100",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,3,"2,750",110 - 120,"1,200 - 1,300",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,3,"2,450",110 - 120,"1,200 - 1,300",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,2,"1,900",80 - 90,"900 - 1,000",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,2,"2,200",80 - 90,"900 - 1,000",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,3,"2,350",110 - 120,"1,200 - 1,300",Jan 2019
PALM GARDENS,HONG SAN WALK,23,Non-landed Properties,3,"2,100",110 - 120,"1,200 - 1,300",Jan 2019
PALM GREEN,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,400",100 - 110,"1,100 - 1,200",Jan 2019
