Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jul 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jul 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,700",30 - 40,300 - 400,Aug 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,150",90 - 100,"1,000 - 1,100",Aug 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Aug 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Jul 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Aug 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Aug 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,200",70 - 80,800 - 900,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,150",70 - 80,800 - 900,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,000",70 - 80,800 - 900,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Oct 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Oct 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Oct 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Oct 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Sep 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Oct 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Nov 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Nov 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,300",90 - 100,"1,000 - 1,100",Nov 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Nov 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Dec 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Dec 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,700",30 - 40,300 - 400,Dec 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,700",30 - 40,300 - 400,Oct 2020
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,400",120 - 130,"1,300 - 1,400",Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,500",60 - 70,700 - 800,Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,350",60 - 70,700 - 800,Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,550",60 - 70,600 - 700,Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,250",60 - 70,600 - 700,Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,800",130 - 140,"1,400 - 1,500",Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,880",90 - 100,"1,000 - 1,100",Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,200",50 - 60,600 - 700,Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,050",90 - 100,"1,000 - 1,100",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,200",50 - 60,600 - 700,Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,4,"4,500",150 - 160,"1,600 - 1,700",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,100",100 - 110,"1,000 - 1,100",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,050",90 - 100,"1,000 - 1,100",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,200 - 1,300",Feb 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",120 - 130,"1,200 - 1,300",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,100",50 - 60,600 - 700,Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,800",110 - 120,"1,200 - 1,300",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,900",120 - 130,"1,300 - 1,400",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,800",120 - 130,"1,300 - 1,400",Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,750",60 - 70,700 - 800,Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,350",110 - 120,"1,200 - 1,300",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,450",60 - 70,600 - 700,Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,850",100 - 110,"1,100 - 1,200",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,200",100 - 110,"1,100 - 1,200",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,450",60 - 70,600 - 700,Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,4,"3,000",140 - 150,"1,500 - 1,600",Mar 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,450",60 - 70,600 - 700,Feb 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,300",100 - 110,"1,100 - 1,200",Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,100",100 - 110,"1,100 - 1,200",Jan 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,500",140 - 150,"1,500 - 1,600",Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,400",50 - 60,600 - 700,May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,150",60 - 70,600 - 700,May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,400",50 - 60,600 - 700,Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,050",90 - 100,"1,000 - 1,100",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,100",90 - 100,"1,000 - 1,100",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Apr 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,200",60 - 70,700 - 800,Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,550",120 - 130,"1,300 - 1,400",Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,300 - 1,400",May 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,200 - 1,300",Jun 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,600",100 - 110,"1,100 - 1,200",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,4,"4,300",140 - 150,"1,500 - 1,600",Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,200",100 - 110,"1,100 - 1,200",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,550",60 - 70,700 - 800,Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,100",100 - 110,"1,100 - 1,200",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,800",120 - 130,"1,300 - 1,400",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,050",100 - 110,"1,100 - 1,200",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,300",130 - 140,"1,400 - 1,500",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,900",120 - 130,"1,300 - 1,400",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,200",50 - 60,600 - 700,Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Jul 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,600",100 - 110,"1,000 - 1,100",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,800",90 - 100,"900 - 1,000",Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,4,"4,700",140 - 150,"1,500 - 1,600",Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,200 - 1,300",Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,850",100 - 110,"1,100 - 1,200",Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,175",50 - 60,600 - 700,Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,200",100 - 110,"1,100 - 1,200",Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,650",120 - 130,"1,200 - 1,300",Sep 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Aug 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,200 - 1,300",Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,200",60 - 70,600 - 700,Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,400",60 - 70,600 - 700,Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"4,000",130 - 140,"1,400 - 1,500",Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,400",60 - 70,600 - 700,Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,300",60 - 70,700 - 800,Oct 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",160 - 170,"1,700 - 1,800",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"4,000",120 - 130,"1,300 - 1,400",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,800",120 - 130,"1,300 - 1,400",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,750",90 - 100,"1,000 - 1,100",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,000 - 1,100",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,300 - 1,400",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,4,"4,100",150 - 160,"1,600 - 1,700",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,700",120 - 130,"1,300 - 1,400",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,300",100 - 110,"1,100 - 1,200",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,4,"4,200",140 - 150,"1,500 - 1,600",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,200",120 - 130,"1,300 - 1,400",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",90 - 100,"900 - 1,000",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,100",110 - 120,"1,200 - 1,300",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,800",120 - 130,"1,300 - 1,400",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"3,000",100 - 110,"1,000 - 1,100",Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Nov 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,800",120 - 130,"1,200 - 1,300",Dec 2020
THE WATERINA,LORONG 40 GEYLANG,14,Non-landed Properties,2,"2,800",100 - 110,"1,100 - 1,200",Dec 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"2,850",110 - 120,"1,200 - 1,300",Apr 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Mar 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"4,000",150 - 160,"1,600 - 1,700",Apr 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,1,"1,600",40 - 50,500 - 600,May 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Mar 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"4,200",180 - 190,"1,900 - 2,000",Feb 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"3,800",150 - 160,"1,600 - 1,700",Jan 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"4,700",150 - 160,"1,600 - 1,700",Jan 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,4,"5,300",210 - 220,"2,300 - 2,400",Jul 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jul 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,4,"5,300",180 - 190,"1,900 - 2,000",Aug 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"2,800",90 - 100,"1,000 - 1,100",Sep 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,4,"4,800",150 - 160,"1,600 - 1,700",Sep 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,2,"2,500",130 - 140,"1,400 - 1,500",Sep 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,4,"5,800",280 - 290,"3,100 - 3,200",Sep 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,3,"2,850",110 - 120,"1,200 - 1,300",Oct 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Oct 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,1,"1,600",40 - 50,500 - 600,Nov 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,4,"4,200",130 - 140,"1,400 - 1,500",Nov 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,4,"4,800",220 - 230,"2,300 - 2,400",Nov 2020
THE WATERLINE,POH HUAT ROAD WEST,19,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Dec 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,000",190 - 200,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,204",190 - 200,"2,100 - 2,200",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,666",220 - 230,"2,400 - 2,500",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,500",190 - 200,"2,100 - 2,200",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,800",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,777",190 - 200,"2,100 - 2,200",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,300",220 - 230,"2,400 - 2,500",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,367",220 - 230,"2,400 - 2,500",Jun 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,600",190 - 200,"2,100 - 2,200",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,500",220 - 230,"2,400 - 2,500",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,100",190 - 200,"2,100 - 2,200",Jun 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,830",190 - 200,"2,100 - 2,200",Jun 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,600",190 - 200,"2,100 - 2,200",Jun 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,000",200 - 210,"2,100 - 2,200",Jun 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,400",190 - 200,"2,100 - 2,200",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"7,442",220 - 230,"2,400 - 2,500",Apr 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,550",190 - 200,"2,100 - 2,200",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"4,800",190 - 200,"2,100 - 2,200",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,650",190 - 200,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,391",190 - 200,"2,100 - 2,200",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"4,900",190 - 200,"2,100 - 2,200",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,300",220 - 230,"2,400 - 2,500",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,320",220 - 230,"2,400 - 2,500",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,946",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,800",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,736",200 - 210,"2,100 - 2,200",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,643",190 - 200,"2,100 - 2,200",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,200",190 - 200,"2,100 - 2,200",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,800",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,600",200 - 210,"2,100 - 2,200",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,057",190 - 200,"2,100 - 2,200",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,400",190 - 200,"2,100 - 2,200",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,400",190 - 200,"2,100 - 2,200",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,200",190 - 200,"2,100 - 2,200",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,300",220 - 230,"2,400 - 2,500",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,300",220 - 230,"2,400 - 2,500",Mar 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,500",200 - 210,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,200",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,800",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,040",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"4,800",190 - 200,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,320",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,000",190 - 200,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,596",190 - 200,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,460",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,700",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,500",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,550",190 - 200,"2,100 - 2,200",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,500",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,643",190 - 200,"2,100 - 2,200",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,460",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,200",220 - 230,"2,400 - 2,500",Feb 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,500",220 - 230,"2,400 - 2,500",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"4,800",190 - 200,"2,100 - 2,200",Jan 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,900",220 - 230,"2,400 - 2,500",Jun 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,500",220 - 230,"2,400 - 2,500",May 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,500",190 - 200,"2,100 - 2,200",Jul 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,500",190 - 200,"2,100 - 2,200",Jul 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,320",220 - 230,"2,400 - 2,500",Jul 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"5,050",190 - 200,"2,100 - 2,200",Jul 2020
THE WATERSIDE,TANJONG RHU ROAD,15,Non-landed Properties,NA,"6,000",220 - 230,"2,400 - 2,500",Jul 2020
