Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,1,"3,100",40 - 50,500 - 600,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,3,"5,300",80 - 90,"900 - 1,000",Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,4,"11,600",210 - 220,"2,200 - 2,300",Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,1,"2,900",40 - 50,500 - 600,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,3,"6,800",100 - 110,"1,100 - 1,200",Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,3,"5,600",80 - 90,"900 - 1,000",Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,3,"6,000",100 - 110,"1,100 - 1,200",Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,2,"4,250",60 - 70,600 - 700,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,2,"4,300",60 - 70,600 - 700,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,2,"3,850",50 - 60,600 - 700,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,2,"4,350",60 - 70,600 - 700,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,2,"4,200",60 - 70,600 - 700,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,1,"3,000",40 - 50,500 - 600,Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,4,"6,400",120 - 130,"1,200 - 1,300",Jan 2022
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-landed Properties,1,"3,750",40 - 50,500 - 600,Jan 2022
HILBRE28,HILLSIDE DRIVE,19,Non-landed Properties,3,"3,050",70 - 80,800 - 900,Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,200",100 - 110,"1,000 - 1,100",Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,700",100 - 110,"1,000 - 1,100",Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,2,"3,000",110 - 120,"1,200 - 1,300",Jan 2022
HILLBROOKS,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Jan 2022
HILLCREST ARCADIA,ARCADIA ROAD,11,Non-landed Properties,4,"6,000",180 - 190,"1,900 - 2,000",Jan 2022
HILLCREST ARCADIA,ARCADIA ROAD,11,Non-landed Properties,4,"6,000",250 - 260,"2,700 - 2,800",Jan 2022
HILLCREST ARCADIA,ARCADIA ROAD,11,Non-landed Properties,4,"11,000",220 - 230,"2,400 - 2,500",Jan 2022
HILLCREST ARCADIA,ARCADIA ROAD,11,Non-landed Properties,3,"4,400",160 - 170,"1,700 - 1,800",Jan 2022
HILLCREST PARK,GREENWOOD AVENUE,11,Semi-Detached House,NA,"9,300",300 - 310,"3,200 - 3,300",Jan 2022
HILLCREST PARK,GREENWOOD AVENUE,11,Semi-Detached House,NA,"8,000",220 - 230,"2,400 - 2,500",Jan 2022
HILLCREST PARK,HILLCREST ROAD,11,Semi-Detached House,NA,"8,000",300 - 310,"3,200 - 3,300",Jan 2022
HILLCREST PARK,HILLCREST ROAD,11,Detached House,NA,"9,300",610 - 620,"6,600 - 6,700",Jan 2022
HILLCREST PARK,HILLCREST ROAD,11,Semi-Detached House,NA,"8,000",270 - 280,"2,900 - 3,000",Jan 2022
HILLCREST PARK,GREENMEAD AVENUE,11,Semi-Detached House,NA,"12,000",290 - 300,"3,100 - 3,200",Jan 2022
HILLCREST PARK,GREENDALE RISE,11,Detached House,NA,"8,700",740 - 750,"8,000 - 8,100",Jan 2022
HILLCREST PARK,HILLCREST ROAD,11,Semi-Detached House,NA,"4,500",250 - 260,"2,700 - 2,800",Jan 2022
HILLCREST PARK,GREENWOOD AVENUE,11,Non-landed Properties,NA,"2,300",80 - 90,800 - 900,Jan 2022
HILLCREST VILLA,HILLCREST ROAD,11,Terrace House,NA,"8,700",290 - 300,"3,200 - 3,300",Jan 2022
HILLCREST VILLA,HILLCREST ROAD,11,Terrace House,NA,"8,200",290 - 300,"3,100 - 3,200",Jan 2022
HILLCREST VILLA,HILLCREST ROAD,11,Terrace House,NA,"9,200",290 - 300,"3,100 - 3,200",Jan 2022
HILLCREST VILLA,HILLCREST ROAD,11,Terrace House,NA,"8,400",280 - 290,"3,000 - 3,100",Jan 2022
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,080",120 - 130,"1,300 - 1,400",Jan 2022
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-landed Properties,3,"4,000",140 - 150,"1,500 - 1,600",Jan 2022
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-landed Properties,3,"4,200",160 - 170,"1,700 - 1,800",Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,2,"2,300",60 - 70,700 - 800,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,050",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,000",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"1,800",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,000",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,100",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,050",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,2,"2,700",60 - 70,700 - 800,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,300",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,2,"2,900",60 - 70,700 - 800,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,100",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,200",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,000",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,300",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,250",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,300",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,200",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,300",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,600",40 - 50,400 - 500,Jan 2022
HILLION RESIDENCES,JELEBU ROAD,23,Non-landed Properties,NA,"2,500",40 - 50,400 - 500,Jan 2022
HILLS TWOONE,HILLVIEW TERRACE,23,Non-landed Properties,3,"3,000",70 - 80,700 - 800,Jan 2022
HILLS TWOONE,HILLVIEW TERRACE,23,Non-landed Properties,3,"3,300",80 - 90,"900 - 1,000",Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,450",70 - 80,800 - 900,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,3,"3,700",110 - 120,"1,200 - 1,300",Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,800",90 - 100,"900 - 1,000",Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,500",90 - 100,"900 - 1,000",Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,600",70 - 80,700 - 800,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,500",70 - 80,700 - 800,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"3,100",70 - 80,700 - 800,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"3,000",90 - 100,"900 - 1,000",Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,NA,"2,250",40 - 50,500 - 600,Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,2,"2,500",90 - 100,"1,000 - 1,100",Jan 2022
HILLSTA,PHOENIX ROAD,23,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jan 2022
HILLTOP GROVE,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,150",90 - 100,"1,000 - 1,100",Jan 2022
HILLTOP GROVE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Jan 2022
HILLTOPS,CAIRNHILL CIRCLE,09,Non-landed Properties,3,"10,800",150 - 160,"1,700 - 1,800",Jan 2022
HILLTOPS,CAIRNHILL CIRCLE,09,Non-landed Properties,3,"10,250",140 - 150,"1,500 - 1,600",Jan 2022
HILLTOPS,CAIRNHILL CIRCLE,09,Non-landed Properties,2,"7,500",120 - 130,"1,300 - 1,400",Jan 2022
HILLTOPS,CAIRNHILL CIRCLE,09,Non-landed Properties,3,"11,400",150 - 160,"1,700 - 1,800",Jan 2022
HILLTOPS,CAIRNHILL CIRCLE,09,Non-landed Properties,3,"11,000",140 - 150,"1,500 - 1,600",Jan 2022
HILLVIEW 128,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,100",90 - 100,"900 - 1,000",Jan 2022
HILLVIEW 128,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Jan 2022
HILLVIEW 128,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,100",90 - 100,"1,000 - 1,100",Jan 2022
HILLVIEW 128,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,300",100 - 110,"1,000 - 1,100",Jan 2022
HILLVIEW 128,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2022
HILLVIEW 128,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jan 2022
HILLVIEW APARTMENTS,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,4,"4,300",170 - 180,"1,900 - 2,000",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,4,"3,600",160 - 170,"1,700 - 1,800",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,2,"2,500",90 - 100,"1,000 - 1,100",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,3,"3,800",150 - 160,"1,600 - 1,700",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,3,"2,675",120 - 130,"1,300 - 1,400",Jan 2022
HILLVIEW GREEN,HUME AVENUE,21,Non-landed Properties,2,"2,700",110 - 120,"1,100 - 1,200",Jan 2022
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-landed Properties,2,"3,200",90 - 100,"900 - 1,000",Jan 2022
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jan 2022
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jan 2022
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2022
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,500",90 - 100,"900 - 1,000",Jan 2022
HILLVIEW PARK,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jan 2022
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jan 2022
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Jan 2022
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jan 2022
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-landed Properties,2,"2,400",80 - 90,"900 - 1,000",Jan 2022
HILLVIEW RESIDENCE,HILLVIEW AVENUE,23,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2022
HILLVISTA,ELIZABETH DRIVE,23,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jan 2022
HILLVISTA,ELIZABETH DRIVE,23,Non-landed Properties,4,"3,600",120 - 130,"1,300 - 1,400",Jan 2022
HILLVISTA,ELIZABETH DRIVE,23,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Jan 2022
HILLVISTA,ELIZABETH DRIVE,23,Non-landed Properties,2,"3,600",80 - 90,"900 - 1,000",Jan 2022
HOLLAND 100,HOLLAND ROAD,10,Non-landed Properties,1,"4,000",90 - 100,"900 - 1,000",Jan 2022
HOLLAND COURT,HOLLAND ROAD,10,Non-landed Properties,3,"4,900",180 - 190,"1,900 - 2,000",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,3,"4,682",150 - 160,"1,700 - 1,800",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"6,150",200 - 210,"2,100 - 2,200",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,3,"4,729",160 - 170,"1,800 - 1,900",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"5,963",200 - 210,"2,100 - 2,200",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"6,336",200 - 210,"2,100 - 2,200",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,3,"4,682",150 - 160,"1,700 - 1,800",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"6,150",200 - 210,"2,100 - 2,200",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"5,659",190 - 200,"2,000 - 2,100",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"5,659",190 - 200,"2,000 - 2,100",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,3,"5,336",150 - 160,"1,700 - 1,800",Jan 2022
HOLLAND GEMS,TAMAN NAKHODA,10,Non-landed Properties,4,"6,500",190 - 200,"2,000 - 2,100",Jan 2022
HOLLAND GROVE,HOLLAND GROVE VIEW,10,Semi-Detached House,NA,"13,000",440 - 450,"4,800 - 4,900",Jan 2022
HOLLAND GROVE,HOLLAND GROVE VIEW,10,Semi-Detached House,NA,"9,460",220 - 230,"2,400 - 2,500",Jan 2022
HOLLAND GROVE PARK,JALAN KEBAYA,10,Semi-Detached House,NA,"8,600",320 - 330,"3,400 - 3,500",Jan 2022
HOLLAND HILL PARK,HOLLAND HILL,10,Non-landed Properties,3,"4,400",130 - 140,"1,400 - 1,500",Jan 2022
HOLLAND MANSION,HOLLAND ROAD,10,Non-landed Properties,3,"7,350",200 - 210,"2,100 - 2,200",Jan 2022
HOLLAND MEWS,HOLLAND ROAD,10,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,4,"4,300",170 - 180,"1,800 - 1,900",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,4,"4,800",170 - 180,"1,800 - 1,900",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,3,"4,250",140 - 150,"1,500 - 1,600",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,3,"3,700",130 - 140,"1,300 - 1,400",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,3,"3,700",150 - 160,"1,700 - 1,800",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,2,"3,500",90 - 100,"1,000 - 1,100",Jan 2022
HOLLAND PEAK,HOLLAND HILL,10,Non-landed Properties,2,"2,600",90 - 100,"1,000 - 1,100",Jan 2022
HOLLAND RESIDENCES,TAMAN WARNA,10,Non-landed Properties,3,"6,600",120 - 130,"1,300 - 1,400",Jan 2022
HOLLAND RESIDENCES,TAMAN WARNA,10,Non-landed Properties,3,"6,800",170 - 180,"1,800 - 1,900",Jan 2022
HOLLAND SUITES,HOLLAND ROAD,10,Non-landed Properties,2,"3,700",90 - 100,"1,000 - 1,100",Jan 2022
HONG KONG PARK,SIAN TUAN AVENUE,21,Detached House,NA,"13,000",440 - 450,"4,700 - 4,800",Jan 2022
HORIZON GARDENS,ANG MO KIO AVENUE 2,20,Terrace House,NA,"4,600",280 - 290,"3,000 - 3,100",Jan 2022
HORIZON RESIDENCES,PASIR PANJANG HILL,05,Non-landed Properties,2,"3,900",90 - 100,"1,000 - 1,100",Jan 2022
HORIZON TOWERS,LEONIE HILL ROAD,09,Non-landed Properties,4,"6,200",240 - 250,"2,600 - 2,700",Jan 2022
HORIZON TOWERS,LEONIE HILL ROAD,09,Non-landed Properties,4,"6,300",240 - 250,"2,600 - 2,700",Jan 2022
HORIZON TOWERS,LEONIE HILL,09,Non-landed Properties,4,"6,100",230 - 240,"2,400 - 2,500",Jan 2022
HORIZON TOWERS,LEONIE HILL ROAD,09,Non-landed Properties,4,"6,050",210 - 220,"2,300 - 2,400",Jan 2022
HORIZON TOWERS,LEONIE HILL ROAD,09,Non-landed Properties,4,"6,600",220 - 230,"2,300 - 2,400",Jan 2022
HORIZON TOWERS,LEONIE HILL ROAD,09,Non-landed Properties,4,"7,100",220 - 230,"2,300 - 2,400",Jan 2022
HOUGANG GREEN,BUANGKOK GREEN,19,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2022
HULLET RISE,HULLET ROAD,09,Non-landed Properties,3,"5,300",110 - 120,"1,200 - 1,300",Jan 2022
HULLET RISE,HULLET ROAD,09,Non-landed Properties,1,"3,500",70 - 80,800 - 900,Jan 2022
HULLET RISE,HULLET ROAD,09,Non-landed Properties,3,"5,200",110 - 120,"1,200 - 1,300",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"2,700",80 - 90,"900 - 1,000",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"2,100",80 - 90,"900 - 1,000",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"2,850",130 - 140,"1,400 - 1,500",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"2,200",80 - 90,"900 - 1,000",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"3,200",130 - 140,"1,400 - 1,500",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"3,100",120 - 130,"1,300 - 1,400",Jan 2022
HUME PARK I,HUME AVENUE,21,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Jan 2022
HUME PARK II,HUME AVENUE,21,Non-landed Properties,2,"2,450",90 - 100,"1,000 - 1,100",Jan 2022
HUME PARK II,HUME AVENUE,21,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Jan 2022
HUME PARK II,HUME AVENUE,21,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2022
HUME PARK II,HUME AVENUE,21,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,4,"4,800",130 - 140,"1,400 - 1,500",Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,2,"2,500",80 - 90,"900 - 1,000",Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,2,"3,000",70 - 80,700 - 800,Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,2,"3,200",110 - 120,"1,200 - 1,300",Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,2,"3,750",80 - 90,"900 - 1,000",Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,1,"1,300",40 - 50,400 - 500,Jan 2022
HUNDRED TREES,WEST COAST DRIVE,05,Non-landed Properties,3,"4,600",100 - 110,"1,100 - 1,200",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"6,000",100 - 110,"1,100 - 1,200",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,400",70 - 80,700 - 800,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"5,250",80 - 90,"900 - 1,000",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"5,100",90 - 100,"900 - 1,000",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,450",70 - 80,700 - 800,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"5,000",80 - 90,"900 - 1,000",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"4,600",80 - 90,"900 - 1,000",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,400",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,300",70 - 80,700 - 800,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"4,500",90 - 100,"1,000 - 1,100",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,600",80 - 90,800 - 900,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,200",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"4,750",80 - 90,"900 - 1,000",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,400",60 - 70,600 - 700,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"2,850",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,700",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,450",60 - 70,600 - 700,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,300",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,300",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"5,100",90 - 100,"1,000 - 1,100",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,700",60 - 70,600 - 700,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"2,900",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,2,"6,050",100 - 110,"1,100 - 1,200",Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2022
ICON,GOPENG STREET,02,Non-landed Properties,1,"2,850",50 - 60,500 - 600,Jan 2022
ICON @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,800",40 - 50,400 - 500,Jan 2022
IDYLLIC EAST,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,600",90 - 100,"900 - 1,000",Jan 2022
IDYLLIC SUITES,LORONG 30 GEYLANG,14,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2022
ILLUMINAIRE ON DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,NA,"2,800",40 - 50,400 - 500,Jan 2022
ILLUMINAIRE ON DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,2,"3,250",50 - 60,600 - 700,Jan 2022
ILLUMINAIRE ON DEVONSHIRE,DEVONSHIRE ROAD,09,Non-landed Properties,2,"3,550",60 - 70,700 - 800,Jan 2022
IMPERIAL HEIGHTS,IPOH LANE,15,Non-landed Properties,2,"2,300",50 - 60,500 - 600,Jan 2022
IMPERIAL HEIGHTS,IPOH LANE,15,Non-landed Properties,2,"1,900",50 - 60,500 - 600,Jan 2022
IMPERIAL HEIGHTS,IPOH LANE,15,Non-landed Properties,2,"3,000",50 - 60,500 - 600,Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"4,200",120 - 130,"1,300 - 1,400",Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"4,000",130 - 140,"1,400 - 1,500",Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"2,900",80 - 90,"900 - 1,000",Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"2,750",60 - 70,700 - 800,Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"3,200",80 - 90,"900 - 1,000",Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"1,500",130 - 140,"1,400 - 1,500",Jan 2022
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-landed Properties,NA,"4,000",130 - 140,"1,400 - 1,500",Jan 2022
IRESIDENCES,IRRAWADDY ROAD,12,Non-landed Properties,2,"3,600",90 - 100,"900 - 1,000",Jan 2022
